dataset,seed,shot,method,category,pixel_ap,pixel_auroc,image_ap,image_auroc
mvtec,1,1,A1_L,bottle,0.8009393572493242,0.985385762049666,0.9987192514695128,0.996031746031746
mvtec,1,1,A1_L,cable,0.558304104997251,0.9419808572722277,0.9240563379329181,0.8682533733133433
mvtec,1,1,A1_L,capsule,0.24946908195620546,0.976881493926831,0.8582739085472689,0.6485839648982848
mvtec,1,1,A1_L,carpet,0.5769127879605619,0.9917507334677148,0.9998751560549314,0.9995987158908507
mvtec,1,1,A1_L,grid,0.4501532625821741,0.9925487235136433,0.9994052928932501,0.9983291562238931
mvtec,1,1,A1_L,hazelnut,0.7158413066189783,0.9938744642854568,0.9996031746031746,0.9992857142857143
mvtec,1,1,A1_L,leather,0.2713870734364213,0.9895377653826406,1.0,1.0
mvtec,1,1,A1_L,metal_nut,0.7967845896401275,0.9660894039838798,0.9989560496920346,0.9951124144672532
mvtec,1,1,A1_L,pill,0.6005507716777961,0.9302690412440663,0.994830101719143,0.9710856519367158
mvtec,1,1,A1_L,screw,0.21202461541188347,0.9239109531776246,0.9063852629404778,0.7940151670424267
mvtec,1,1,A1_L,tile,0.6344428692222652,0.9647207168113837,0.999859943977591,0.9996392496392497
mvtec,1,1,A1_L,toothbrush,0.6330343128837741,0.9922893764559532,0.9930875576036866,0.9805555555555555
mvtec,1,1,A1_L,transistor,0.4734568581558718,0.9048763561478641,0.8506070502458666,0.8995833333333333
mvtec,1,1,A1_L,wood,0.6790859866687852,0.9435544277709127,1.0,1.0
mvtec,1,1,A1_L,zipper,0.4257520847110479,0.9390337840920576,0.9985063088559113,0.9942226890756303
mvtec,1,1,DUP_L,bottle,0.8004735324770266,0.9850442937467027,0.9983248974619716,0.9944444444444445
mvtec,1,1,DUP_L,cable,0.5532513668836694,0.9321457810156609,0.9205126494436181,0.862256371814093
mvtec,1,1,DUP_L,capsule,0.2706087089237785,0.974070482008944,0.8600627380946319,0.6549660949341842
mvtec,1,1,DUP_L,carpet,0.5408650218855777,0.9906845879575971,0.9996212280614503,0.9987961476725522
mvtec,1,1,DUP_L,grid,0.45497768157912777,0.9926646222782476,0.999697519661222,0.9991645781119465
mvtec,1,1,DUP_L,hazelnut,0.7267842219726316,0.9936955869609719,0.9992007601162531,0.9985714285714286
mvtec,1,1,DUP_L,leather,0.2939983799985509,0.9892296933890493,1.0,1.0
mvtec,1,1,DUP_L,metal_nut,0.7835273819349398,0.9617217188520268,0.9988626964433415,0.9946236559139785
mvtec,1,1,DUP_L,pill,0.5669615039671063,0.9150840604346197,0.993728405751811,0.9645390070921985
mvtec,1,1,DUP_L,screw,0.16928997341065385,0.9058839646408098,0.8911269770495964,0.7737241237958598
mvtec,1,1,DUP_L,tile,0.6156288013806226,0.9622962918232244,0.9995747897552594,0.9989177489177489
mvtec,1,1,DUP_L,toothbrush,0.5725077450953585,0.9909377116079832,0.994967320261438,0.9861111111111112
mvtec,1,1,DUP_L,transistor,0.4607674329991319,0.8961551304451378,0.8304717597639509,0.8866666666666667
mvtec,1,1,DUP_L,wood,0.6768332264373538,0.9328558882513637,1.0,1.0
mvtec,1,1,DUP_L,zipper,0.40479472648006815,0.9326266903232558,0.9987031944884541,0.9950105042016807
mvtec,1,1,TRI_L,bottle,0.8210669567616721,0.9877273478588627,0.9995115995115995,0.9984126984126984
mvtec,1,1,TRI_L,cable,0.5899672773190335,0.9487150681821324,0.922421431483076,0.868815592203898
mvtec,1,1,TRI_L,capsule,0.3066424406264431,0.9795192038098546,0.8652719006952347,0.6565616274431592
mvtec,1,1,TRI_L,carpet,0.6096287699228791,0.9926774056598515,1.0,1.0
mvtec,1,1,TRI_L,grid,0.4219380428435008,0.9924597435485097,0.999697519661222,0.9991645781119465
mvtec,1,1,TRI_L,hazelnut,0.7589615285888841,0.994614861451184,1.0,1.0
mvtec,1,1,TRI_L,leather,0.3093898340710284,0.9903489410695626,1.0,1.0
mvtec,1,1,TRI_L,metal_nut,0.785375651508092,0.9677156341217076,0.9997736276174305,0.9990224828934506
mvtec,1,1,TRI_L,pill,0.6053615018302113,0.938427153435547,0.9916825807870562,0.9560829241680305
mvtec,1,1,TRI_L,screw,0.20776146294196768,0.9238433798071541,0.8961852426062031,0.7743390038942406
mvtec,1,1,TRI_L,tile,0.6213669454513769,0.9631049679924992,1.0,1.0
mvtec,1,1,TRI_L,toothbrush,0.6515440788939957,0.9935974341413665,0.995766129032258,0.9888888888888889
mvtec,1,1,TRI_L,transistor,0.5322517164611202,0.9257393778624836,0.8764678295065083,0.9191666666666667
mvtec,1,1,TRI_L,wood,0.6864165513089109,0.9446640489008148,0.9991845878136201,0.9973684210526316
mvtec,1,1,TRI_L,zipper,0.4377366873485848,0.9339033987882779,0.9990143584305287,0.9963235294117647
mvtec,1,1,BAL_L,bottle,0.8185578302144748,0.9876893626109379,0.9992440151090305,0.9976190476190476
mvtec,1,1,BAL_L,cable,0.5904895443193572,0.9549247119563293,0.9269293483495464,0.8774362818590704
mvtec,1,1,BAL_L,capsule,0.27462039021576506,0.9805004901637432,0.8613564048069845,0.6537694455524531
mvtec,1,1,BAL_L,carpet,0.6322707344581349,0.9932104409718399,0.9998751560549314,0.9995987158908507
mvtec,1,1,BAL_L,grid,0.4197198194252091,0.9921454865153554,0.999697519661222,0.9991645781119465
mvtec,1,1,BAL_L,hazelnut,0.7399814767029338,0.9945324793412881,1.0,1.0
mvtec,1,1,BAL_L,leather,0.281527305853691,0.9903112364013213,1.0,1.0
mvtec,1,1,BAL_L,metal_nut,0.7972061196962267,0.9707459678675772,0.9997736276174305,0.9990224828934506
mvtec,1,1,BAL_L,pill,0.6337476504771741,0.9483877550319969,0.9928925444070358,0.963720676486634
mvtec,1,1,BAL_L,screw,0.24075681910653313,0.9381016109258972,0.9021490329753362,0.7759786841565894
mvtec,1,1,BAL_L,tile,0.639039536991013,0.9650253623561209,1.0,1.0
mvtec,1,1,BAL_L,toothbrush,0.689282681540463,0.9939955843281378,0.9939278937381405,0.9833333333333333
mvtec,1,1,BAL_L,transistor,0.5356173007414587,0.9299488715301449,0.8847097306821534,0.9220833333333334
mvtec,1,1,BAL_L,wood,0.6884999322034626,0.9531337584390983,1.0,1.0
mvtec,1,1,BAL_L,zipper,0.4538947021508722,0.9406033536591739,0.9988814268265145,0.9957983193277311
mvtec,1,2,B,bottle,0.799853738004655,0.9843881488006201,0.9980637401436632,0.9936507936507937
mvtec,1,2,B,cable,0.5865029626992505,0.9309604519177568,0.9556531352033623,0.9184782608695652
mvtec,1,2,B,capsule,0.30145562622932903,0.9721025404196421,0.8600521509022307,0.6697247706422018
mvtec,1,2,B,carpet,0.4928869179777265,0.9888935855791383,0.9993614285125704,0.9979935794542536
mvtec,1,2,B,grid,0.433842763138299,0.9921944824285639,1.0,1.0
mvtec,1,2,B,hazelnut,0.7619736995117705,0.99453396904001,0.9993876717864121,0.9989285714285714
mvtec,1,2,B,leather,0.31301592149286334,0.9878817146439883,1.0,1.0
mvtec,1,2,B,metal_nut,0.7389608784902698,0.9564074629553497,0.9990326816240416,0.9956011730205279
mvtec,1,2,B,pill,0.5463988939497099,0.9123929771564744,0.9930799457690906,0.9585379159847245
mvtec,1,2,B,screw,0.12082194103234124,0.9071503021008993,0.8736959260714356,0.776183644189383
mvtec,1,2,B,tile,0.5928988030903145,0.9595948466202552,0.999718220621582,0.9992784992784993
mvtec,1,2,B,toothbrush,0.4932535799419675,0.9888020571477655,0.9888872887864822,0.9694444444444444
mvtec,1,2,B,transistor,0.4838422125032817,0.9061497220468584,0.8479156213933838,0.9108333333333334
mvtec,1,2,B,wood,0.6492286423197491,0.9110996318973577,0.9966069752954999,0.9885964912280701
mvtec,1,2,B,zipper,0.3945341338527489,0.9338847091148335,0.9969128936094251,0.9881827731092437
mvtec,1,2,S,bottle,0.8249218260016199,0.9882588199633205,0.9982457666210279,0.9944444444444445
mvtec,1,2,S,cable,0.6366702415022003,0.9604678159426493,0.9444820444776143,0.8967391304347826
mvtec,1,2,S,capsule,0.3858002776884145,0.9814207195627354,0.9001773304620733,0.7155963302752294
mvtec,1,2,S,carpet,0.594378218063563,0.991941792975162,0.9996336101612115,0.9987961476725522
mvtec,1,2,S,grid,0.3650823502990722,0.9895110742150328,0.9994052928932501,0.9983291562238931
mvtec,1,2,S,hazelnut,0.8297521341249092,0.9954668302907961,0.997709848479184,0.9960714285714286
mvtec,1,2,S,leather,0.3441714850114399,0.990211175450009,1.0,1.0
mvtec,1,2,S,metal_nut,0.7159564629460352,0.9616909396875218,0.9999999999999999,1.0
mvtec,1,2,S,pill,0.6313749457101034,0.9557871476262894,0.9886673970153557,0.9402618657937807
mvtec,1,2,S,screw,0.1312137823871004,0.919957701395565,0.890651750671681,0.7554826808772289
mvtec,1,2,S,tile,0.5783621073047064,0.94995081313417,1.0,1.0
mvtec,1,2,S,toothbrush,0.6342835258869252,0.9930620712993518,0.9841501623365811,0.9638888888888889
mvtec,1,2,S,transistor,0.5852731845286273,0.943114124484037,0.8615416950255891,0.92875
mvtec,1,2,S,wood,0.6533329995943674,0.9452377240410023,0.9932529913195447,0.9789473684210527
mvtec,1,2,S,zipper,0.4261598340402984,0.9200955792978773,0.9970812538786482,0.9881827731092437
mvtec,1,2,C,bottle,0.6887016386194831,0.9605564351482945,0.9940990939354073,0.9785714285714285
mvtec,1,2,C,cable,0.384409834839926,0.9196958637563049,0.9192942984059812,0.8755622188905547
mvtec,1,2,C,capsule,0.15406614230687776,0.9724100075558241,0.8855414515487986,0.7052253689668927
mvtec,1,2,C,carpet,0.594867065458125,0.9852508702981172,0.9997489093689068,0.9991974317817014
mvtec,1,2,C,grid,0.27040787483926154,0.9331209409885806,0.9926270190460077,0.9774436090225563
mvtec,1,2,C,hazelnut,0.533858063165749,0.9851495809565018,0.9743427250048602,0.9503571428571429
mvtec,1,2,C,leather,0.2058870730781953,0.9877158267695385,1.0,1.0
mvtec,1,2,C,metal_nut,0.7196322140128332,0.9508072782972928,0.9959100927311966,0.9814271749755621
mvtec,1,2,C,pill,0.6404229625535732,0.967292259398922,0.9808861605968651,0.9217130387343153
mvtec,1,2,C,screw,0.14331228319798772,0.95931818752366,0.8698990506125701,0.7251485960237753
mvtec,1,2,C,tile,0.6521087238750528,0.9538205935651692,0.999292810826422,0.9981962481962482
mvtec,1,2,C,toothbrush,0.6187422663752354,0.9852826094746908,0.9440333729734236,0.8666666666666667
mvtec,1,2,C,transistor,0.4108625866507635,0.8784916947356413,0.8391422657537553,0.8875
mvtec,1,2,C,wood,0.5955910377766273,0.9667333081804492,1.0,1.0
mvtec,1,2,C,zipper,0.42107143910087214,0.9412087875648447,0.9854806715469779,0.9438025210084033
mvtec,1,2,A1_J,bottle,0.8068369281635634,0.9857793831168454,0.9992440151090305,0.9976190476190476
mvtec,1,2,A1_J,cable,0.6231764282645614,0.9602513596587419,0.967590351529697,0.9411544227886057
mvtec,1,2,A1_J,capsule,0.2407330120386205,0.9771992569188461,0.8596766737134414,0.6685281212604707
mvtec,1,2,A1_J,carpet,0.5719463680605393,0.991734728556774,0.9998751560549314,0.9995987158908507
mvtec,1,2,A1_J,grid,0.43156491855383794,0.9922153600694041,1.0,1.0
mvtec,1,2,A1_J,hazelnut,0.7240958375755073,0.994543164770748,1.0,1.0
mvtec,1,2,A1_J,leather,0.275617673850442,0.9889342913599719,1.0,1.0
mvtec,1,2,A1_J,metal_nut,0.7673397585960896,0.9626568575869994,0.9996580073145054,0.998533724340176
mvtec,1,2,A1_J,pill,0.6202950039301239,0.9410978928671578,0.9949558879857117,0.9713584288052373
mvtec,1,2,A1_J,screw,0.18030155238398596,0.9444475437654085,0.8877996919009601,0.7819225251076041
mvtec,1,2,A1_J,tile,0.6425860990252104,0.965971138035707,1.0,1.0
mvtec,1,2,A1_J,toothbrush,0.5903252790702784,0.9919004468798682,0.9947091605712295,0.9861111111111112
mvtec,1,2,A1_J,transistor,0.4949301822817101,0.9153363295713286,0.9066292631956028,0.9379166666666666
mvtec,1,2,A1_J,wood,0.6792612935610147,0.9425002671047168,1.0,1.0
mvtec,1,2,A1_J,zipper,0.44164096407646264,0.9393606720958272,0.9970676818592297,0.9887079831932774
mvtec,1,2,TRI_J,bottle,0.8213978555603496,0.987719069620797,0.9989838017340631,0.9968253968253968
mvtec,1,2,TRI_J,cable,0.6454672711690498,0.9646544797238009,0.9643301521716795,0.934407796101949
mvtec,1,2,TRI_J,capsule,0.3043991522647862,0.9794611586823259,0.8684903477567573,0.6844834463502194
mvtec,1,2,TRI_J,carpet,0.6014386650539527,0.9925272321014,1.0,1.0
mvtec,1,2,TRI_J,grid,0.4161580164232709,0.9924317834216554,0.999697519661222,0.9991645781119465
mvtec,1,2,TRI_J,hazelnut,0.7760336003061261,0.9953670019658578,1.0,1.0
mvtec,1,2,TRI_J,leather,0.2987515881377637,0.9901107563261502,1.0,1.0
mvtec,1,2,TRI_J,metal_nut,0.7516175904790653,0.9620993655257589,0.9998856097002973,0.9995112414467253
mvtec,1,2,TRI_J,pill,0.6336525844022365,0.9459298772001904,0.9952717667056296,0.9732678668848882
mvtec,1,2,TRI_J,screw,0.17413642094627071,0.938668705191442,0.8892649463003651,0.7694199631071941
mvtec,1,2,TRI_J,tile,0.6235171481336649,0.9632389589142447,1.0,1.0
mvtec,1,2,TRI_J,toothbrush,0.6339419650729973,0.9932968729044557,0.9979166666666666,0.9944444444444445
mvtec,1,2,TRI_J,transistor,0.5323760323821084,0.92765829515021,0.9037074919476407,0.9466666666666667
mvtec,1,2,TRI_J,wood,0.6913986850318085,0.9462802025805632,0.9991665123028002,0.9973684210526316
mvtec,1,2,TRI_J,zipper,0.44566767812267843,0.932992106192745,0.9980244962282216,0.991859243697479
mvtec,1,2,BAL_J,bottle,0.8195826308260942,0.9877282249046254,0.9987192514695128,0.996031746031746
mvtec,1,2,BAL_J,cable,0.6520023295524482,0.9698340955672573,0.9674691792568156,0.9407796101949025
mvtec,1,2,BAL_J,capsule,0.26623216875284733,0.979501726152994,0.8651055016694239,0.6812923813322697
mvtec,1,2,BAL_J,carpet,0.6216011835950926,0.992999772128067,1.0,1.0
mvtec,1,2,BAL_J,grid,0.41313089961721944,0.9920941622135809,0.999697519661222,0.9991645781119465
mvtec,1,2,BAL_J,hazelnut,0.7507435667036423,0.9950776024364959,1.0,1.0
mvtec,1,2,BAL_J,leather,0.2735410414187961,0.9900748331770097,1.0,1.0
mvtec,1,2,BAL_J,metal_nut,0.7628772319645598,0.9642897148819699,0.9998856097002973,0.9995112414467253
mvtec,1,2,BAL_J,pill,0.6548970288200937,0.9514020572592725,0.9949577413179007,0.9719039825422804
mvtec,1,2,BAL_J,screw,0.19282647658614382,0.9498504757055335,0.8931121260474618,0.7669604427136708
mvtec,1,2,BAL_J,tile,0.6409402894977247,0.9652526564086393,1.0,1.0
mvtec,1,2,BAL_J,toothbrush,0.6575214296908278,0.9935648648740973,0.9979166666666666,0.9944444444444445
mvtec,1,2,BAL_J,transistor,0.5275219473960489,0.9278097610380918,0.9079890909208228,0.94375
mvtec,1,2,BAL_J,wood,0.6942230959683127,0.95481826963982,0.9994623655913978,0.9982456140350877
mvtec,1,2,BAL_J,zipper,0.4570340894444991,0.9362761552434852,0.9979881576614392,0.991859243697479
mvtec,1,2,DUP_J,bottle,0.8057210191172186,0.9854485277727179,0.9987705302605456,0.996031746031746
mvtec,1,2,DUP_J,cable,0.6117630944767957,0.9515090347583429,0.9633709639393913,0.9349700149925038
mvtec,1,2,DUP_J,capsule,0.2679080328762001,0.9764155347941205,0.8544291403691369,0.6649381731152773
mvtec,1,2,DUP_J,carpet,0.5415116701069287,0.990765724971828,0.9998751560549314,0.9995987158908507
mvtec,1,2,DUP_J,grid,0.4337882042733208,0.9923290034356796,1.0,1.0
mvtec,1,2,DUP_J,hazelnut,0.7425761472417002,0.9946706454773095,1.0,1.0
mvtec,1,2,DUP_J,leather,0.296449845375388,0.9886559861004468,1.0,1.0
mvtec,1,2,DUP_J,metal_nut,0.7564120667996388,0.9601264899744923,0.9995565901784724,0.9980449657869013
mvtec,1,2,DUP_J,pill,0.5930234668006882,0.9321816179378569,0.9948802448981662,0.969721767594108
mvtec,1,2,DUP_J,screw,0.15537821887342299,0.9309355400177988,0.8841837116333704,0.7825374052059848
mvtec,1,2,DUP_J,tile,0.6242001583918986,0.9637663523826178,0.9995747897552594,0.9989177489177489
mvtec,1,2,DUP_J,toothbrush,0.5528674858346492,0.9910121320961479,0.9926952716823407,0.9805555555555555
mvtec,1,2,DUP_J,transistor,0.4935369325933361,0.9129641277228504,0.8897640839784282,0.9304166666666667
mvtec,1,2,DUP_J,wood,0.674916870021624,0.9307325605278572,0.9994623655913978,0.9982456140350877
mvtec,1,2,DUP_J,zipper,0.4252614522500486,0.936499453876002,0.9970439462281365,0.9881827731092437
mvtec,1,2,DUP_BAL_J,bottle,0.8068369281635634,0.9857793831168454,0.9992440151090305,0.9976190476190476
mvtec,1,2,DUP_BAL_J,cable,0.6231764282645614,0.9602513596587419,0.967590351529697,0.9411544227886057
mvtec,1,2,DUP_BAL_J,capsule,0.2407330120386205,0.9771992569188461,0.8596766737134414,0.6685281212604707
mvtec,1,2,DUP_BAL_J,carpet,0.5719463680605393,0.991734728556774,0.9998751560549314,0.9995987158908507
mvtec,1,2,DUP_BAL_J,grid,0.43156491855383794,0.9922153600694041,1.0,1.0
mvtec,1,2,DUP_BAL_J,hazelnut,0.7240958375755073,0.994543164770748,1.0,1.0
mvtec,1,2,DUP_BAL_J,leather,0.275617673850442,0.9889342913599719,1.0,1.0
mvtec,1,2,DUP_BAL_J,metal_nut,0.7673397585960896,0.9626568575869994,0.9996580073145054,0.998533724340176
mvtec,1,2,DUP_BAL_J,pill,0.6202950039301239,0.9410978928671578,0.9949558879857117,0.9713584288052373
mvtec,1,2,DUP_BAL_J,screw,0.18030155238398596,0.9444475437654085,0.8877996919009601,0.7819225251076041
mvtec,1,2,DUP_BAL_J,tile,0.6425860990252104,0.965971138035707,1.0,1.0
mvtec,1,2,DUP_BAL_J,toothbrush,0.5903252790702784,0.9919004468798682,0.9947091605712295,0.9861111111111112
mvtec,1,2,DUP_BAL_J,transistor,0.4949301822817101,0.9153363295713286,0.9066292631956028,0.9379166666666666
mvtec,1,2,DUP_BAL_J,wood,0.6792612935610147,0.9425002671047168,1.0,1.0
mvtec,1,2,DUP_BAL_J,zipper,0.44164096407646264,0.9393606720958272,0.9970676818592297,0.9887079831932774
mvtec,1,2,DUP_EXPECTED_J,bottle,0.8057210191172186,0.9854485277727179,0.9987705302605456,0.996031746031746
mvtec,1,2,DUP_EXPECTED_J,cable,0.6117630944767957,0.9515090347583429,0.9633709639393913,0.9349700149925038
mvtec,1,2,DUP_EXPECTED_J,capsule,0.2679080328762001,0.9764155347941205,0.8544291403691369,0.6649381731152773
mvtec,1,2,DUP_EXPECTED_J,carpet,0.5415116701069287,0.990765724971828,0.9998751560549314,0.9995987158908507
mvtec,1,2,DUP_EXPECTED_J,grid,0.4337882042733208,0.9923290034356796,1.0,1.0
mvtec,1,2,DUP_EXPECTED_J,hazelnut,0.7425761472417002,0.9946706454773095,1.0,1.0
mvtec,1,2,DUP_EXPECTED_J,leather,0.296449845375388,0.9886559861004468,1.0,1.0
mvtec,1,2,DUP_EXPECTED_J,metal_nut,0.7564120667996388,0.9601264899744923,0.9995565901784724,0.9980449657869013
mvtec,1,2,DUP_EXPECTED_J,pill,0.5930234668006882,0.9321816179378569,0.9948802448981662,0.969721767594108
mvtec,1,2,DUP_EXPECTED_J,screw,0.15537821887342299,0.9309355400177988,0.8841837116333704,0.7825374052059848
mvtec,1,2,DUP_EXPECTED_J,tile,0.6242001583918986,0.9637663523826178,0.9995747897552594,0.9989177489177489
mvtec,1,2,DUP_EXPECTED_J,toothbrush,0.5528674858346492,0.9910121320961479,0.9926952716823407,0.9805555555555555
mvtec,1,2,DUP_EXPECTED_J,transistor,0.4935369325933361,0.9129641277228504,0.8897640839784282,0.9304166666666667
mvtec,1,2,DUP_EXPECTED_J,wood,0.674916870021624,0.9307325605278572,0.9994623655913978,0.9982456140350877
mvtec,1,2,DUP_EXPECTED_J,zipper,0.4252614522500486,0.936499453876002,0.9970439462281365,0.9881827731092437
mvtec,1,2,A1_L,bottle,0.8034678472453608,0.9859233382190667,0.9989838017340631,0.9968253968253968
mvtec,1,2,A1_L,cable,0.6141123179774465,0.9577755712497221,0.9649283372749168,0.9360944527736131
mvtec,1,2,A1_L,capsule,0.25196983224774444,0.9784749621763655,0.8500624716175451,0.6633426406063023
mvtec,1,2,A1_L,carpet,0.5650980653839404,0.9916203369151876,0.9998751560549314,0.9995987158908507
mvtec,1,2,A1_L,grid,0.4414127942764414,0.9924686848525638,1.0,1.0
mvtec,1,2,A1_L,hazelnut,0.7359113633295127,0.9948230502679973,1.0,1.0
mvtec,1,2,A1_L,leather,0.2864267310395214,0.989280309918046,1.0,1.0
mvtec,1,2,A1_L,metal_nut,0.7811794064880203,0.9675766386172594,0.9995565901784724,0.9980449657869013
mvtec,1,2,A1_L,pill,0.6289374198424058,0.9466423785932038,0.9966036711841308,0.9798145117294054
mvtec,1,2,A1_L,screw,0.17900701072120842,0.9438566647491902,0.8915776655275531,0.7919655667144907
mvtec,1,2,A1_L,tile,0.6342877058928434,0.9657443461275601,1.0,1.0
mvtec,1,2,A1_L,toothbrush,0.6076947494037803,0.9918976749457616,0.9911976911976911,0.975
mvtec,1,2,A1_L,transistor,0.5134869503449222,0.924550748200794,0.8963059286481698,0.93375
mvtec,1,2,A1_L,wood,0.6766355888961736,0.9424306551360327,1.0,1.0
mvtec,1,2,A1_L,zipper,0.44262468737255,0.9464592115329948,0.9967584545225325,0.9873949579831933
mvtec,1,2,DUP_L,bottle,0.8027795159930182,0.9854338506803636,0.9992440151090305,0.9976190476190476
mvtec,1,2,DUP_L,cable,0.605116656082399,0.9487418966749134,0.9611572902026359,0.9289730134932533
mvtec,1,2,DUP_L,capsule,0.2739743800972456,0.9766035336407258,0.849144168440016,0.6617471080973275
mvtec,1,2,DUP_L,carpet,0.5355628322380044,0.9906799473717722,0.9996212280614503,0.9987961476725522
mvtec,1,2,DUP_L,grid,0.4418013181605559,0.992489435976993,1.0,1.0
mvtec,1,2,DUP_L,hazelnut,0.7495451685541943,0.9948320488208926,0.9997987927565393,0.9996428571428572
mvtec,1,2,DUP_L,leather,0.3037788244454308,0.9889306701836179,1.0,1.0
mvtec,1,2,DUP_L,metal_nut,0.7653792325439861,0.963628094944212,0.9992473118279569,0.9965786901270772
mvtec,1,2,DUP_L,pill,0.596676758846359,0.9342092374857921,0.9956655185391382,0.9738134206219312
mvtec,1,2,DUP_L,screw,0.15318172808732944,0.9290426424605834,0.88568256643829,0.7878663660586186
mvtec,1,2,DUP_L,tile,0.6185573837926729,0.9635894406792398,1.0,1.0
mvtec,1,2,DUP_L,toothbrush,0.5620372108286169,0.9909239056125229,0.989890873015873,0.9722222222222222
mvtec,1,2,DUP_L,transistor,0.5029954547060946,0.9178468723959244,0.883790931900521,0.9266666666666666
mvtec,1,2,DUP_L,wood,0.6730497005028273,0.9300379420509298,1.0,1.0
mvtec,1,2,DUP_L,zipper,0.42387583449242255,0.9410999694682849,0.9969375888161145,0.9881827731092437
mvtec,1,2,TRI_L,bottle,0.8198613577331018,0.9878994025961024,0.9987192514695128,0.996031746031746
mvtec,1,2,TRI_L,cable,0.6432537646228994,0.9635987146925862,0.961926570757648,0.9285982008995503
mvtec,1,2,TRI_L,capsule,0.31216902490961934,0.9812431065062283,0.8661964521990153,0.6777024331870762
mvtec,1,2,TRI_L,carpet,0.5885947219136592,0.99244093076934,0.9998751560549314,0.9995987158908507
mvtec,1,2,TRI_L,grid,0.41914945811360216,0.9925467576432554,0.999697519661222,0.9991645781119465
mvtec,1,2,TRI_L,hazelnut,0.7885365504706079,0.9956991082039323,0.9995947111238862,0.9992857142857143
mvtec,1,2,TRI_L,leather,0.31650719516431847,0.9902774114165763,1.0,1.0
mvtec,1,2,TRI_L,metal_nut,0.7698342329145464,0.9684065744162615,0.9997736276174305,0.9990224828934506
mvtec,1,2,TRI_L,pill,0.6453833575352316,0.9540117047134467,0.9960884979208207,0.9779050736497545
mvtec,1,2,TRI_L,screw,0.1771158394289325,0.9409733549871222,0.8954978229412613,0.7890961262553802
mvtec,1,2,TRI_L,tile,0.6211858878120079,0.9630592201050863,1.0,1.0
mvtec,1,2,TRI_L,toothbrush,0.6507381062095126,0.9935814389697306,0.9935439068100358,0.9833333333333333
mvtec,1,2,TRI_L,transistor,0.5661145835863525,0.9413140815560956,0.8938553441014405,0.9416666666666667
mvtec,1,2,TRI_L,wood,0.6887807290174813,0.9477593285943645,0.9989021019379138,0.9964912280701754
mvtec,1,2,TRI_L,zipper,0.45086018271099004,0.9423791906202017,0.997601828654946,0.9900210084033614
mvtec,1,2,BAL_L,bottle,0.8183953359020605,0.9880337365008837,0.9987192514695128,0.996031746031746
mvtec,1,2,BAL_L,cable,0.647316376206312,0.9688594901859707,0.9650249232700117,0.9368440779610195
mvtec,1,2,BAL_L,capsule,0.27794301194381815,0.9816856840240265,0.8630193329908937,0.6753091344236138
mvtec,1,2,BAL_L,carpet,0.6084469594278195,0.9929293970529509,0.9998751560549314,0.9995987158908507
mvtec,1,2,BAL_L,grid,0.4194713867334857,0.9923081306608552,0.999697519661222,0.9991645781119465
mvtec,1,2,BAL_L,hazelnut,0.7666778009573142,0.9954784344080415,0.9997987927565393,0.9996428571428572
mvtec,1,2,BAL_L,leather,0.2892989179444252,0.9902414685419912,1.0,1.0
mvtec,1,2,BAL_L,metal_nut,0.7837700427934924,0.9712307470597458,0.9997736276174305,0.9990224828934506
mvtec,1,2,BAL_L,pill,0.6693338309736495,0.9615314102735513,0.9959935762152253,0.9781778505182761
mvtec,1,2,BAL_L,screw,0.1979538494706963,0.9528179172009119,0.9024167590318726,0.7968846075015372
mvtec,1,2,BAL_L,tile,0.636299209115419,0.9649546550399609,1.0,1.0
mvtec,1,2,BAL_L,toothbrush,0.6814206456552225,0.9939503017365293,0.9925969371130662,0.9805555555555555
mvtec,1,2,BAL_L,transistor,0.5681411572072202,0.9437134460525857,0.9115484694260343,0.9470833333333334
mvtec,1,2,BAL_L,wood,0.6924530667989565,0.9564642929621571,0.9997267759562841,0.9991228070175439
mvtec,1,2,BAL_L,zipper,0.46612475981616636,0.948007250654278,0.9974536216278254,0.9894957983193278
mvtec,1,4,B,bottle,0.8123076404204969,0.9868529042156152,0.9995000314940792,0.9984126984126984
mvtec,1,4,B,cable,0.5871748823707118,0.943660935039367,0.9550249656110958,0.9156671664167916
mvtec,1,4,B,capsule,0.30262865697341956,0.9726558004904267,0.8628066680019975,0.6669325887514959
mvtec,1,4,B,carpet,0.487026137343253,0.9891056574783433,0.9991198826188507,0.9971910112359551
mvtec,1,4,B,grid,0.4380817765142682,0.9926228499655116,1.0,1.0
mvtec,1,4,B,hazelnut,0.7610264427271292,0.994870694068449,1.0,1.0
mvtec,1,4,B,leather,0.30278715284984287,0.9875881315085383,1.0,1.0
mvtec,1,4,B,metal_nut,0.7707707569830469,0.9643097880790167,0.99886810009435,0.9951124144672532
mvtec,1,4,B,pill,0.5734173510952263,0.9253810664259564,0.9934898542203869,0.9626295690125477
mvtec,1,4,B,screw,0.14120101803235108,0.9358479935393942,0.8746097482670183,0.7796679647468744
mvtec,1,4,B,tile,0.5931379340543177,0.9609211058552445,0.9995747897552594,0.9989177489177489
mvtec,1,4,B,toothbrush,0.5416953397807773,0.9918908543776073,0.9999999999999999,1.0
mvtec,1,4,B,transistor,0.4937095544720026,0.9119660649705083,0.9477749715516497,0.96625
mvtec,1,4,B,wood,0.6480445282743806,0.9207193463855504,0.9976597476597476,0.9921052631578947
