shot,category,method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,any_tie,both_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
2,connector,TRI,image,40,connector/test/parts_mismatch/010.png,1920,1777,1718,83,24,1694,119,0,0,0,0,0.9255208333333333,0.8947916666666667,0.043229166666666666,0.0125
2,connector,TRI,image,41,connector/test/parts_mismatch/011.png,1792,1665,1630,53,18,1612,109,0,0,0,0,0.9291294642857143,0.9095982142857143,0.029575892857142856,0.010044642857142858
2,connector,TRI,image,42,connector/test/parts_mismatch/012.png,1984,1916,1894,27,5,1889,63,0,0,0,0,0.9657258064516129,0.9546370967741935,0.013608870967741936,0.0025201612903225806
2,connector,TRI,image,43,connector/test/parts_mismatch/013.png,1920,1905,1908,6,9,1899,6,0,0,0,0,0.9921875,0.99375,0.003125,0.0046875
2,connector,TRI,aggregate,-1,__ALL__,25088,23386,22931,715,260,22671,1442,0,0,0,0,0.9321588010204082,0.9140226403061225,0.02849968112244898,0.010363520408163265
2,connector,BAL,image,0,connector/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,1,connector/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,2,connector/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,3,connector/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,4,connector/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,5,connector/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,6,connector/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,7,connector/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,8,connector/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,9,connector/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,10,connector/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,11,connector/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,12,connector/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,13,connector/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,14,connector/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,15,connector/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,16,connector/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,17,connector/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,18,connector/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,19,connector/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,20,connector/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,21,connector/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,22,connector/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,23,connector/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,24,connector/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,25,connector/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,26,connector/test/good/026.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,27,connector/test/good/027.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,28,connector/test/good/028.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,29,connector/test/good/029.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,connector,BAL,image,30,connector/test/parts_mismatch/000.png,2112,2001,2012,23,34,1978,77,0,0,0,0,0.9474431818181818,0.9526515151515151,0.010890151515151516,0.016098484848484848
2,connector,BAL,image,31,connector/test/parts_mismatch/001.png,1728,1667,1624,44,1,1623,60,0,0,0,0,0.9646990740740741,0.9398148148148148,0.02546296296296296,0.0005787037037037037
2,connector,BAL,image,32,connector/test/parts_mismatch/002.png,1984,1771,1745,62,36,1709,177,0,0,0,0,0.8926411290322581,0.8795362903225806,0.03125,0.018145161290322582
2,connector,BAL,image,33,connector/test/parts_mismatch/003.png,1984,1949,1920,44,15,1905,20,0,0,0,0,0.9823588709677419,0.967741935483871,0.02217741935483871,0.007560483870967742
2,connector,BAL,image,34,connector/test/parts_mismatch/004.png,1792,1636,1572,78,14,1558,142,0,0,0,0,0.9129464285714286,0.8772321428571429,0.04352678571428571,0.0078125
2,connector,BAL,image,35,connector/test/parts_mismatch/005.png,1600,1477,1372,110,5,1367,118,0,0,0,0,0.923125,0.8575,0.06875,0.003125
2,connector,BAL,image,36,connector/test/parts_mismatch/006.png,1792,1657,1619,63,25,1594,110,0,0,0,0,0.9246651785714286,0.9034598214285714,0.03515625,0.013950892857142858
2,connector,BAL,image,37,connector/test/parts_mismatch/007.png,1536,1485,1469,21,5,1464,46,0,0,0,0,0.966796875,0.9563802083333334,0.013671875,0.0032552083333333335
2,connector,BAL,image,38,connector/test/parts_mismatch/008.png,1408,1196,1165,55,24,1141,188,0,0,0,0,0.8494318181818182,0.8274147727272727,0.0390625,0.017045454545454544
2,connector,BAL,image,39,connector/test/parts_mismatch/009.png,1536,1407,1364,67,24,1340,105,0,0,0,0,0.916015625,0.8880208333333334,0.043619791666666664,0.015625
2,connector,BAL,image,40,connector/test/parts_mismatch/010.png,1920,1819,1742,96,19,1723,82,0,0,0,0,0.9473958333333333,0.9072916666666667,0.05,0.009895833333333333
2,connector,BAL,image,41,connector/test/parts_mismatch/011.png,1792,1684,1639,64,19,1620,89,0,0,0,0,0.9397321428571429,0.9146205357142857,0.03571428571428571,0.010602678571428572
2,connector,BAL,image,42,connector/test/parts_mismatch/012.png,1984,1926,1919,17,10,1909,48,0,0,0,0,0.9707661290322581,0.9672379032258065,0.008568548387096774,0.005040322580645161
2,connector,BAL,image,43,connector/test/parts_mismatch/013.png,1920,1908,1908,8,8,1900,4,0,0,0,0,0.99375,0.99375,0.004166666666666667,0.004166666666666667
2,connector,BAL,aggregate,-1,__ALL__,25088,23583,23070,752,239,22831,1266,0,0,0,0,0.9400111607142857,0.919563137755102,0.029974489795918366,0.009526466836734694
2,metal_plate,A1,image,0,metal_plate/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,1,metal_plate/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,2,metal_plate/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,3,metal_plate/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,4,metal_plate/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,5,metal_plate/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,6,metal_plate/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,7,metal_plate/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,8,metal_plate/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,9,metal_plate/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,10,metal_plate/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,11,metal_plate/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,12,metal_plate/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,13,metal_plate/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,14,metal_plate/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,15,metal_plate/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,16,metal_plate/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,17,metal_plate/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,18,metal_plate/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,19,metal_plate/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,20,metal_plate/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,21,metal_plate/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,22,metal_plate/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,23,metal_plate/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,24,metal_plate/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,25,metal_plate/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,A1,image,26,metal_plate/test/major_rust/000.png,4096,3756,3799,27,70,3729,270,0,0,0,0,0.9169921875,0.927490234375,0.006591796875,0.01708984375
2,metal_plate,A1,image,27,metal_plate/test/major_rust/001.png,4096,3693,3642,97,46,3596,357,0,0,0,0,0.901611328125,0.88916015625,0.023681640625,0.01123046875
2,metal_plate,A1,image,28,metal_plate/test/major_rust/002.png,4096,3594,3569,78,53,3516,449,0,0,0,0,0.87744140625,0.871337890625,0.01904296875,0.012939453125
2,metal_plate,A1,image,29,metal_plate/test/major_rust/003.png,4096,3895,3915,12,32,3883,169,0,0,0,0,0.950927734375,0.955810546875,0.0029296875,0.0078125
2,metal_plate,A1,image,30,metal_plate/test/major_rust/004.png,4096,3615,3612,61,58,3554,423,0,0,0,0,0.882568359375,0.8818359375,0.014892578125,0.01416015625
2,metal_plate,A1,image,31,metal_plate/test/major_rust/005.png,4096,3513,3516,55,58,3458,525,0,0,0,0,0.857666015625,0.8583984375,0.013427734375,0.01416015625
2,metal_plate,A1,image,32,metal_plate/test/major_rust/006.png,4096,3890,3876,29,15,3861,191,0,0,0,0,0.94970703125,0.9462890625,0.007080078125,0.003662109375
2,metal_plate,A1,image,33,metal_plate/test/major_rust/007.png,4096,4004,3959,48,3,3956,89,0,0,0,0,0.9775390625,0.966552734375,0.01171875,0.000732421875
2,metal_plate,A1,image,34,metal_plate/test/major_rust/008.png,4096,3978,3978,28,28,3950,90,0,0,0,0,0.97119140625,0.97119140625,0.0068359375,0.0068359375
2,metal_plate,A1,image,35,metal_plate/test/major_rust/009.png,4096,3776,3785,45,54,3731,266,0,0,0,0,0.921875,0.924072265625,0.010986328125,0.01318359375
2,metal_plate,A1,image,36,metal_plate/test/major_rust/010.png,4096,3732,3766,43,77,3689,287,0,0,0,0,0.9111328125,0.91943359375,0.010498046875,0.018798828125
2,metal_plate,A1,image,37,metal_plate/test/major_rust/011.png,4096,3856,3843,39,26,3817,214,0,0,0,0,0.94140625,0.938232421875,0.009521484375,0.00634765625
2,metal_plate,A1,image,38,metal_plate/test/major_rust/012.png,4096,3567,3550,86,69,3481,460,0,0,0,0,0.870849609375,0.86669921875,0.02099609375,0.016845703125
2,metal_plate,A1,image,39,metal_plate/test/major_rust/013.png,4096,3568,3595,41,68,3527,460,0,0,0,0,0.87109375,0.877685546875,0.010009765625,0.0166015625
2,metal_plate,A1,image,40,metal_plate/test/scratches/000.png,4096,3751,3744,51,44,3700,301,0,0,0,0,0.915771484375,0.9140625,0.012451171875,0.0107421875
2,metal_plate,A1,image,41,metal_plate/test/scratches/001.png,4096,3954,3952,31,29,3923,113,0,0,0,0,0.96533203125,0.96484375,0.007568359375,0.007080078125
2,metal_plate,A1,image,42,metal_plate/test/scratches/002.png,4096,3947,3985,9,47,3938,102,0,0,0,0,0.963623046875,0.972900390625,0.002197265625,0.011474609375
2,metal_plate,A1,image,43,metal_plate/test/scratches/003.png,4096,3926,3912,32,18,3894,152,0,0,0,0,0.95849609375,0.955078125,0.0078125,0.00439453125
2,metal_plate,A1,image,44,metal_plate/test/scratches/004.png,4096,4018,4051,4,37,4014,41,0,0,0,0,0.98095703125,0.989013671875,0.0009765625,0.009033203125
2,metal_plate,A1,image,45,metal_plate/test/scratches/005.png,4096,3914,3933,27,46,3887,136,0,0,0,0,0.95556640625,0.960205078125,0.006591796875,0.01123046875
2,metal_plate,A1,image,46,metal_plate/test/scratches/006.png,4096,4004,4028,14,38,3990,54,0,0,0,0,0.9775390625,0.9833984375,0.00341796875,0.00927734375
2,metal_plate,A1,image,47,metal_plate/test/scratches/007.png,4096,3919,3901,48,30,3871,147,0,0,0,0,0.956787109375,0.952392578125,0.01171875,0.00732421875
2,metal_plate,A1,image,48,metal_plate/test/scratches/008.png,4096,3852,3769,98,15,3754,229,0,0,0,0,0.9404296875,0.920166015625,0.02392578125,0.003662109375
2,metal_plate,A1,image,49,metal_plate/test/scratches/009.png,4096,3838,3823,47,32,3791,226,0,0,0,0,0.93701171875,0.933349609375,0.011474609375,0.0078125
2,metal_plate,A1,image,50,metal_plate/test/scratches/010.png,4096,3852,3877,36,61,3816,183,0,0,0,0,0.9404296875,0.946533203125,0.0087890625,0.014892578125
2,metal_plate,A1,image,51,metal_plate/test/scratches/011.png,4096,3859,3825,64,30,3795,207,0,0,0,0,0.942138671875,0.933837890625,0.015625,0.00732421875
2,metal_plate,A1,image,52,metal_plate/test/scratches/012.png,4096,3772,3775,46,49,3726,275,0,0,0,0,0.9208984375,0.921630859375,0.01123046875,0.011962890625
2,metal_plate,A1,image,53,metal_plate/test/scratches/013.png,4096,3910,3917,32,39,3878,147,0,0,0,0,0.95458984375,0.956298828125,0.0078125,0.009521484375
2,metal_plate,A1,image,54,metal_plate/test/scratches/014.png,4096,3848,3814,63,29,3785,219,0,0,0,0,0.939453125,0.93115234375,0.015380859375,0.007080078125
2,metal_plate,A1,image,55,metal_plate/test/scratches/015.png,4096,3678,3663,77,62,3601,356,0,0,0,0,0.89794921875,0.894287109375,0.018798828125,0.01513671875
2,metal_plate,A1,image,56,metal_plate/test/scratches/016.png,4096,3814,3765,88,39,3726,243,0,0,0,0,0.93115234375,0.919189453125,0.021484375,0.009521484375
2,metal_plate,A1,image,57,metal_plate/test/scratches/017.png,4096,3789,3779,50,40,3739,267,0,0,0,0,0.925048828125,0.922607421875,0.01220703125,0.009765625
2,metal_plate,A1,image,58,metal_plate/test/scratches/018.png,4096,3781,3753,57,29,3724,286,0,0,0,0,0.923095703125,0.916259765625,0.013916015625,0.007080078125
2,metal_plate,A1,image,59,metal_plate/test/scratches/019.png,4096,3968,3981,16,29,3952,99,0,0,0,0,0.96875,0.971923828125,0.00390625,0.007080078125
2,metal_plate,A1,image,60,metal_plate/test/scratches/020.png,4096,3935,3936,32,33,3903,128,0,0,0,0,0.960693359375,0.9609375,0.0078125,0.008056640625
2,metal_plate,A1,image,61,metal_plate/test/scratches/021.png,4096,3806,3842,52,88,3754,202,0,0,0,0,0.92919921875,0.93798828125,0.0126953125,0.021484375
2,metal_plate,A1,image,62,metal_plate/test/scratches/022.png,4096,4015,3983,38,6,3977,75,0,0,0,0,0.980224609375,0.972412109375,0.00927734375,0.00146484375
2,metal_plate,A1,image,63,metal_plate/test/scratches/023.png,4096,3945,3976,12,43,3933,108,0,0,0,0,0.963134765625,0.970703125,0.0029296875,0.010498046875
2,metal_plate,A1,image,64,metal_plate/test/scratches/024.png,4096,3806,3796,78,68,3728,222,0,0,0,0,0.92919921875,0.9267578125,0.01904296875,0.0166015625
2,metal_plate,A1,image,65,metal_plate/test/scratches/025.png,3776,3695,3646,61,12,3634,69,0,0,0,0,0.9785487288135594,0.965572033898305,0.01615466101694915,0.0031779661016949155
2,metal_plate,A1,image,66,metal_plate/test/scratches/026.png,3712,3576,3566,20,10,3556,126,0,0,0,0,0.9633620689655172,0.9606681034482759,0.005387931034482759,0.0026939655172413795
2,metal_plate,A1,image,67,metal_plate/test/scratches/027.png,4096,3935,3921,32,18,3903,143,0,0,0,0,0.960693359375,0.957275390625,0.0078125,0.00439453125
2,metal_plate,A1,image,68,metal_plate/test/scratches/028.png,4096,3982,3971,30,19,3952,95,0,0,0,0,0.97216796875,0.969482421875,0.00732421875,0.004638671875
2,metal_plate,A1,image,69,metal_plate/test/scratches/029.png,4096,3632,3579,89,36,3543,428,0,0,0,0,0.88671875,0.873779296875,0.021728515625,0.0087890625
2,metal_plate,A1,image,70,metal_plate/test/scratches/030.png,4096,3697,3712,58,73,3639,326,0,0,0,0,0.902587890625,0.90625,0.01416015625,0.017822265625
2,metal_plate,A1,image,71,metal_plate/test/scratches/031.png,4096,3818,3847,35,64,3783,214,0,0,0,0,0.93212890625,0.939208984375,0.008544921875,0.015625
2,metal_plate,A1,image,72,metal_plate/test/scratches/032.png,4096,3680,3679,72,71,3608,345,0,0,0,0,0.8984375,0.898193359375,0.017578125,0.017333984375
2,metal_plate,A1,image,73,metal_plate/test/scratches/033.png,4096,3672,3656,63,47,3609,377,0,0,0,0,0.896484375,0.892578125,0.015380859375,0.011474609375
2,metal_plate,A1,image,74,metal_plate/test/total_rust/000.png,4096,3847,3833,34,20,3813,229,0,0,0,0,0.939208984375,0.935791015625,0.00830078125,0.0048828125
2,metal_plate,A1,image,75,metal_plate/test/total_rust/001.png,4096,3606,3649,41,84,3565,406,0,0,0,0,0.88037109375,0.890869140625,0.010009765625,0.0205078125
2,metal_plate,A1,image,76,metal_plate/test/total_rust/002.png,4096,3844,3872,20,48,3824,204,0,0,0,0,0.9384765625,0.9453125,0.0048828125,0.01171875
2,metal_plate,A1,image,77,metal_plate/test/total_rust/003.png,4096,3824,3868,24,68,3800,204,0,0,0,0,0.93359375,0.9443359375,0.005859375,0.0166015625
2,metal_plate,A1,image,78,metal_plate/test/total_rust/004.png,4096,3917,3940,10,33,3907,146,0,0,0,0,0.956298828125,0.9619140625,0.00244140625,0.008056640625
2,metal_plate,A1,image,79,metal_plate/test/total_rust/005.png,4096,3937,3942,18,23,3919,136,0,0,0,0,0.961181640625,0.96240234375,0.00439453125,0.005615234375
2,metal_plate,A1,image,80,metal_plate/test/total_rust/006.png,4096,3970,3984,10,24,3960,102,0,0,0,0,0.96923828125,0.97265625,0.00244140625,0.005859375
2,metal_plate,A1,image,81,metal_plate/test/total_rust/007.png,4096,3896,3901,40,45,3856,155,0,0,0,0,0.951171875,0.952392578125,0.009765625,0.010986328125
2,metal_plate,A1,image,82,metal_plate/test/total_rust/008.png,4096,3843,3842,36,35,3807,218,0,0,0,0,0.938232421875,0.93798828125,0.0087890625,0.008544921875
2,metal_plate,A1,image,83,metal_plate/test/total_rust/009.png,4096,3832,3856,24,48,3808,216,0,0,0,0,0.935546875,0.94140625,0.005859375,0.01171875
2,metal_plate,A1,image,84,metal_plate/test/total_rust/010.png,4096,3917,3934,41,58,3876,121,0,0,0,0,0.956298828125,0.96044921875,0.010009765625,0.01416015625
2,metal_plate,A1,image,85,metal_plate/test/total_rust/011.png,4096,3608,3670,67,129,3541,359,0,0,0,0,0.880859375,0.89599609375,0.016357421875,0.031494140625
2,metal_plate,A1,image,86,metal_plate/test/total_rust/012.png,4096,3936,3946,15,25,3921,135,0,0,0,0,0.9609375,0.96337890625,0.003662109375,0.006103515625
2,metal_plate,A1,image,87,metal_plate/test/total_rust/013.png,4096,3806,3818,28,40,3778,250,0,0,0,0,0.92919921875,0.93212890625,0.0068359375,0.009765625
2,metal_plate,A1,image,88,metal_plate/test/total_rust/014.png,4096,3801,3769,52,20,3749,275,0,0,0,0,0.927978515625,0.920166015625,0.0126953125,0.0048828125
2,metal_plate,A1,image,89,metal_plate/test/total_rust/015.png,4096,3740,3727,59,46,3681,310,0,0,0,0,0.9130859375,0.909912109375,0.014404296875,0.01123046875
2,metal_plate,A1,image,90,metal_plate/test/total_rust/016.png,4096,3770,3791,34,55,3736,271,0,0,0,0,0.92041015625,0.925537109375,0.00830078125,0.013427734375
2,metal_plate,A1,image,91,metal_plate/test/total_rust/017.png,4096,3887,3883,43,39,3844,170,0,0,0,0,0.948974609375,0.947998046875,0.010498046875,0.009521484375
2,metal_plate,A1,image,92,metal_plate/test/total_rust/018.png,4096,3788,3767,57,36,3731,272,0,0,0,0,0.9248046875,0.919677734375,0.013916015625,0.0087890625
2,metal_plate,A1,image,93,metal_plate/test/total_rust/019.png,4096,3941,3948,17,24,3924,131,0,0,0,0,0.962158203125,0.9638671875,0.004150390625,0.005859375
2,metal_plate,A1,image,94,metal_plate/test/total_rust/020.png,4096,3660,3684,41,65,3619,371,0,0,0,0,0.8935546875,0.8994140625,0.010009765625,0.015869140625
2,metal_plate,A1,image,95,metal_plate/test/total_rust/021.png,4096,3895,3923,19,47,3876,154,0,0,0,0,0.950927734375,0.957763671875,0.004638671875,0.011474609375
2,metal_plate,A1,image,96,metal_plate/test/total_rust/022.png,4096,3902,3875,51,24,3851,170,0,0,0,0,0.95263671875,0.946044921875,0.012451171875,0.005859375
2,metal_plate,A1,aggregate,-1,__ALL__,290112,271192,271184,3032,3024,268160,15896,0,0,0,0,0.9347838076329141,0.934756232075888,0.010451136112949481,0.01042356055592323
2,metal_plate,TRI,image,0,metal_plate/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,1,metal_plate/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,2,metal_plate/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,3,metal_plate/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,4,metal_plate/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,5,metal_plate/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,6,metal_plate/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,7,metal_plate/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,8,metal_plate/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,9,metal_plate/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,10,metal_plate/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,11,metal_plate/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,12,metal_plate/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,13,metal_plate/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,14,metal_plate/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,15,metal_plate/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,16,metal_plate/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,17,metal_plate/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,18,metal_plate/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,19,metal_plate/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,20,metal_plate/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,21,metal_plate/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,22,metal_plate/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,23,metal_plate/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,24,metal_plate/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,25,metal_plate/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
2,metal_plate,TRI,image,26,metal_plate/test/major_rust/000.png,4096,3796,3798,49,51,3747,249,0,0,0,0,0.9267578125,0.92724609375,0.011962890625,0.012451171875
2,metal_plate,TRI,image,27,metal_plate/test/major_rust/001.png,4096,3659,3594,109,44,3550,393,0,0,0,0,0.893310546875,0.87744140625,0.026611328125,0.0107421875
2,metal_plate,TRI,image,28,metal_plate/test/major_rust/002.png,4096,3561,3494,89,22,3472,513,0,0,0,0,0.869384765625,0.85302734375,0.021728515625,0.00537109375
2,metal_plate,TRI,image,29,metal_plate/test/major_rust/003.png,4096,3903,3902,21,20,3882,173,0,0,0,0,0.952880859375,0.95263671875,0.005126953125,0.0048828125
