dataset,seed,shot,category,construction,image_index,sample_id,n_pairs,l_correct_j_wrong,l_wrong_j_correct,l_correct_j_wrong_rate,l_wrong_j_correct_rate
visa,2,2,candle,A1,178,candle/Data/Images/Anomaly/078.JPG,512,0,0,0.0,0.0
visa,2,2,candle,A1,179,candle/Data/Images/Anomaly/079.JPG,960,0,4,0.0,0.004166666666666667
visa,2,2,candle,A1,180,candle/Data/Images/Anomaly/080.JPG,832,5,1,0.006009615384615385,0.001201923076923077
visa,2,2,candle,A1,181,candle/Data/Images/Anomaly/081.JPG,1024,11,9,0.0107421875,0.0087890625
visa,2,2,candle,A1,182,candle/Data/Images/Anomaly/082.JPG,1024,13,5,0.0126953125,0.0048828125
visa,2,2,candle,A1,183,candle/Data/Images/Anomaly/083.JPG,960,6,1,0.00625,0.0010416666666666667
visa,2,2,candle,A1,184,candle/Data/Images/Anomaly/084.JPG,448,0,0,0.0,0.0
visa,2,2,candle,A1,185,candle/Data/Images/Anomaly/085.JPG,896,9,9,0.010044642857142858,0.010044642857142858
visa,2,2,candle,A1,186,candle/Data/Images/Anomaly/086.JPG,1088,6,8,0.0055147058823529415,0.007352941176470588
visa,2,2,candle,A1,187,candle/Data/Images/Anomaly/087.JPG,576,28,2,0.04861111111111111,0.003472222222222222
visa,2,2,candle,A1,188,candle/Data/Images/Anomaly/088.JPG,1408,28,1,0.019886363636363636,0.0007102272727272727
visa,2,2,candle,A1,189,candle/Data/Images/Anomaly/089.JPG,1664,52,30,0.03125,0.018028846153846152
visa,2,2,candle,A1,190,candle/Data/Images/Anomaly/090.JPG,832,9,3,0.010817307692307692,0.003605769230769231
visa,2,2,candle,A1,191,candle/Data/Images/Anomaly/091.JPG,1664,38,26,0.02283653846153846,0.015625
visa,2,2,candle,A1,192,candle/Data/Images/Anomaly/092.JPG,576,19,4,0.03298611111111111,0.006944444444444444
visa,2,2,candle,A1,193,candle/Data/Images/Anomaly/093.JPG,576,11,0,0.019097222222222224,0.0
visa,2,2,candle,A1,194,candle/Data/Images/Anomaly/094.JPG,1536,29,12,0.018880208333333332,0.0078125
visa,2,2,candle,A1,195,candle/Data/Images/Anomaly/095.JPG,576,19,1,0.03298611111111111,0.001736111111111111
visa,2,2,candle,A1,196,candle/Data/Images/Anomaly/096.JPG,448,0,0,0.0,0.0
visa,2,2,candle,A1,197,candle/Data/Images/Anomaly/097.JPG,2112,33,35,0.015625,0.016571969696969696
visa,2,2,candle,A1,198,candle/Data/Images/Anomaly/098.JPG,1664,52,26,0.03125,0.015625
visa,2,2,candle,A1,199,candle/Data/Images/Anomaly/099.JPG,704,1,0,0.0014204545454545455,0.0
visa,2,2,candle,TRI,0,candle/Data/Images/Normal/0790.JPG,0,0,0,,
visa,2,2,candle,TRI,1,candle/Data/Images/Normal/0107.JPG,0,0,0,,
visa,2,2,candle,TRI,2,candle/Data/Images/Normal/0484.JPG,0,0,0,,
visa,2,2,candle,TRI,3,candle/Data/Images/Normal/0690.JPG,0,0,0,,
visa,2,2,candle,TRI,4,candle/Data/Images/Normal/0303.JPG,0,0,0,,
visa,2,2,candle,TRI,5,candle/Data/Images/Normal/0237.JPG,0,0,0,,
visa,2,2,candle,TRI,6,candle/Data/Images/Normal/0394.JPG,0,0,0,,
visa,2,2,candle,TRI,7,candle/Data/Images/Normal/0214.JPG,0,0,0,,
visa,2,2,candle,TRI,8,candle/Data/Images/Normal/0985.JPG,0,0,0,,
visa,2,2,candle,TRI,9,candle/Data/Images/Normal/0657.JPG,0,0,0,,
visa,2,2,candle,TRI,10,candle/Data/Images/Normal/0377.JPG,0,0,0,,
visa,2,2,candle,TRI,11,candle/Data/Images/Normal/0659.JPG,0,0,0,,
visa,2,2,candle,TRI,12,candle/Data/Images/Normal/0514.JPG,0,0,0,,
visa,2,2,candle,TRI,13,candle/Data/Images/Normal/0617.JPG,0,0,0,,
visa,2,2,candle,TRI,14,candle/Data/Images/Normal/0725.JPG,0,0,0,,
visa,2,2,candle,TRI,15,candle/Data/Images/Normal/0172.JPG,0,0,0,,
visa,2,2,candle,TRI,16,candle/Data/Images/Normal/0996.JPG,0,0,0,,
visa,2,2,candle,TRI,17,candle/Data/Images/Normal/0483.JPG,0,0,0,,
visa,2,2,candle,TRI,18,candle/Data/Images/Normal/0654.JPG,0,0,0,,
visa,2,2,candle,TRI,19,candle/Data/Images/Normal/0400.JPG,0,0,0,,
visa,2,2,candle,TRI,20,candle/Data/Images/Normal/0469.JPG,0,0,0,,
visa,2,2,candle,TRI,21,candle/Data/Images/Normal/0525.JPG,0,0,0,,
visa,2,2,candle,TRI,22,candle/Data/Images/Normal/0170.JPG,0,0,0,,
visa,2,2,candle,TRI,23,candle/Data/Images/Normal/0631.JPG,0,0,0,,
visa,2,2,candle,TRI,24,candle/Data/Images/Normal/0685.JPG,0,0,0,,
visa,2,2,candle,TRI,25,candle/Data/Images/Normal/0320.JPG,0,0,0,,
visa,2,2,candle,TRI,26,candle/Data/Images/Normal/0869.JPG,0,0,0,,
visa,2,2,candle,TRI,27,candle/Data/Images/Normal/0423.JPG,0,0,0,,
visa,2,2,candle,TRI,28,candle/Data/Images/Normal/0417.JPG,0,0,0,,
visa,2,2,candle,TRI,29,candle/Data/Images/Normal/0751.JPG,0,0,0,,
visa,2,2,candle,TRI,30,candle/Data/Images/Normal/0764.JPG,0,0,0,,
visa,2,2,candle,TRI,31,candle/Data/Images/Normal/0967.JPG,0,0,0,,
visa,2,2,candle,TRI,32,candle/Data/Images/Normal/0730.JPG,0,0,0,,
visa,2,2,candle,TRI,33,candle/Data/Images/Normal/0306.JPG,0,0,0,,
visa,2,2,candle,TRI,34,candle/Data/Images/Normal/0011.JPG,0,0,0,,
visa,2,2,candle,TRI,35,candle/Data/Images/Normal/0215.JPG,0,0,0,,
visa,2,2,candle,TRI,36,candle/Data/Images/Normal/0159.JPG,0,0,0,,
visa,2,2,candle,TRI,37,candle/Data/Images/Normal/0629.JPG,0,0,0,,
visa,2,2,candle,TRI,38,candle/Data/Images/Normal/0694.JPG,0,0,0,,
visa,2,2,candle,TRI,39,candle/Data/Images/Normal/0518.JPG,0,0,0,,
visa,2,2,candle,TRI,40,candle/Data/Images/Normal/0026.JPG,0,0,0,,
visa,2,2,candle,TRI,41,candle/Data/Images/Normal/0844.JPG,0,0,0,,
visa,2,2,candle,TRI,42,candle/Data/Images/Normal/0953.JPG,0,0,0,,
visa,2,2,candle,TRI,43,candle/Data/Images/Normal/0900.JPG,0,0,0,,
visa,2,2,candle,TRI,44,candle/Data/Images/Normal/0402.JPG,0,0,0,,
visa,2,2,candle,TRI,45,candle/Data/Images/Normal/0621.JPG,0,0,0,,
visa,2,2,candle,TRI,46,candle/Data/Images/Normal/0294.JPG,0,0,0,,
visa,2,2,candle,TRI,47,candle/Data/Images/Normal/0016.JPG,0,0,0,,
visa,2,2,candle,TRI,48,candle/Data/Images/Normal/0046.JPG,0,0,0,,
visa,2,2,candle,TRI,49,candle/Data/Images/Normal/0705.JPG,0,0,0,,
visa,2,2,candle,TRI,50,candle/Data/Images/Normal/0208.JPG,0,0,0,,
visa,2,2,candle,TRI,51,candle/Data/Images/Normal/0674.JPG,0,0,0,,
visa,2,2,candle,TRI,52,candle/Data/Images/Normal/0427.JPG,0,0,0,,
visa,2,2,candle,TRI,53,candle/Data/Images/Normal/0552.JPG,0,0,0,,
visa,2,2,candle,TRI,54,candle/Data/Images/Normal/0804.JPG,0,0,0,,
visa,2,2,candle,TRI,55,candle/Data/Images/Normal/0333.JPG,0,0,0,,
visa,2,2,candle,TRI,56,candle/Data/Images/Normal/0027.JPG,0,0,0,,
visa,2,2,candle,TRI,57,candle/Data/Images/Normal/0100.JPG,0,0,0,,
visa,2,2,candle,TRI,58,candle/Data/Images/Normal/0800.JPG,0,0,0,,
visa,2,2,candle,TRI,59,candle/Data/Images/Normal/0923.JPG,0,0,0,,
visa,2,2,candle,TRI,60,candle/Data/Images/Normal/0755.JPG,0,0,0,,
visa,2,2,candle,TRI,61,candle/Data/Images/Normal/0013.JPG,0,0,0,,
visa,2,2,candle,TRI,62,candle/Data/Images/Normal/0297.JPG,0,0,0,,
visa,2,2,candle,TRI,63,candle/Data/Images/Normal/0768.JPG,0,0,0,,
visa,2,2,candle,TRI,64,candle/Data/Images/Normal/0457.JPG,0,0,0,,
visa,2,2,candle,TRI,65,candle/Data/Images/Normal/0520.JPG,0,0,0,,
visa,2,2,candle,TRI,66,candle/Data/Images/Normal/0952.JPG,0,0,0,,
visa,2,2,candle,TRI,67,candle/Data/Images/Normal/0871.JPG,0,0,0,,
visa,2,2,candle,TRI,68,candle/Data/Images/Normal/0811.JPG,0,0,0,,
visa,2,2,candle,TRI,69,candle/Data/Images/Normal/0174.JPG,0,0,0,,
visa,2,2,candle,TRI,70,candle/Data/Images/Normal/0648.JPG,0,0,0,,
visa,2,2,candle,TRI,71,candle/Data/Images/Normal/0261.JPG,0,0,0,,
visa,2,2,candle,TRI,72,candle/Data/Images/Normal/0784.JPG,0,0,0,,
visa,2,2,candle,TRI,73,candle/Data/Images/Normal/0935.JPG,0,0,0,,
visa,2,2,candle,TRI,74,candle/Data/Images/Normal/0286.JPG,0,0,0,,
visa,2,2,candle,TRI,75,candle/Data/Images/Normal/0779.JPG,0,0,0,,
visa,2,2,candle,TRI,76,candle/Data/Images/Normal/0363.JPG,0,0,0,,
visa,2,2,candle,TRI,77,candle/Data/Images/Normal/0619.JPG,0,0,0,,
visa,2,2,candle,TRI,78,candle/Data/Images/Normal/0024.JPG,0,0,0,,
visa,2,2,candle,TRI,79,candle/Data/Images/Normal/0735.JPG,0,0,0,,
visa,2,2,candle,TRI,80,candle/Data/Images/Normal/0688.JPG,0,0,0,,
visa,2,2,candle,TRI,81,candle/Data/Images/Normal/0796.JPG,0,0,0,,
visa,2,2,candle,TRI,82,candle/Data/Images/Normal/0178.JPG,0,0,0,,
visa,2,2,candle,TRI,83,candle/Data/Images/Normal/0797.JPG,0,0,0,,
visa,2,2,candle,TRI,84,candle/Data/Images/Normal/0920.JPG,0,0,0,,
visa,2,2,candle,TRI,85,candle/Data/Images/Normal/0479.JPG,0,0,0,,
visa,2,2,candle,TRI,86,candle/Data/Images/Normal/0684.JPG,0,0,0,,
visa,2,2,candle,TRI,87,candle/Data/Images/Normal/0739.JPG,0,0,0,,
visa,2,2,candle,TRI,88,candle/Data/Images/Normal/0569.JPG,0,0,0,,
visa,2,2,candle,TRI,89,candle/Data/Images/Normal/0196.JPG,0,0,0,,
visa,2,2,candle,TRI,90,candle/Data/Images/Normal/0892.JPG,0,0,0,,
visa,2,2,candle,TRI,91,candle/Data/Images/Normal/0964.JPG,0,0,0,,
visa,2,2,candle,TRI,92,candle/Data/Images/Normal/0187.JPG,0,0,0,,
visa,2,2,candle,TRI,93,candle/Data/Images/Normal/0488.JPG,0,0,0,,
visa,2,2,candle,TRI,94,candle/Data/Images/Normal/0994.JPG,0,0,0,,
visa,2,2,candle,TRI,95,candle/Data/Images/Normal/0545.JPG,0,0,0,,
visa,2,2,candle,TRI,96,candle/Data/Images/Normal/0615.JPG,0,0,0,,
visa,2,2,candle,TRI,97,candle/Data/Images/Normal/0974.JPG,0,0,0,,
visa,2,2,candle,TRI,98,candle/Data/Images/Normal/0490.JPG,0,0,0,,
visa,2,2,candle,TRI,99,candle/Data/Images/Normal/0168.JPG,0,0,0,,
visa,2,2,candle,TRI,100,candle/Data/Images/Anomaly/000.JPG,384,15,1,0.0390625,0.0026041666666666665
visa,2,2,candle,TRI,101,candle/Data/Images/Anomaly/001.JPG,320,0,0,0.0,0.0
visa,2,2,candle,TRI,102,candle/Data/Images/Anomaly/002.JPG,576,25,1,0.043402777777777776,0.001736111111111111
visa,2,2,candle,TRI,103,candle/Data/Images/Anomaly/003.JPG,384,7,3,0.018229166666666668,0.0078125
visa,2,2,candle,TRI,104,candle/Data/Images/Anomaly/004.JPG,640,2,1,0.003125,0.0015625
visa,2,2,candle,TRI,105,candle/Data/Images/Anomaly/005.JPG,960,3,0,0.003125,0.0
visa,2,2,candle,TRI,106,candle/Data/Images/Anomaly/006.JPG,704,4,13,0.005681818181818182,0.018465909090909092
visa,2,2,candle,TRI,107,candle/Data/Images/Anomaly/007.JPG,448,4,0,0.008928571428571428,0.0
visa,2,2,candle,TRI,108,candle/Data/Images/Anomaly/008.JPG,384,6,2,0.015625,0.005208333333333333
visa,2,2,candle,TRI,109,candle/Data/Images/Anomaly/009.JPG,576,0,1,0.0,0.001736111111111111
visa,2,2,candle,TRI,110,candle/Data/Images/Anomaly/010.JPG,896,27,5,0.030133928571428572,0.005580357142857143
visa,2,2,candle,TRI,111,candle/Data/Images/Anomaly/011.JPG,832,30,9,0.036057692307692304,0.010817307692307692
visa,2,2,candle,TRI,112,candle/Data/Images/Anomaly/012.JPG,448,3,0,0.006696428571428571,0.0
visa,2,2,candle,TRI,113,candle/Data/Images/Anomaly/013.JPG,512,2,0,0.00390625,0.0
visa,2,2,candle,TRI,114,candle/Data/Images/Anomaly/014.JPG,576,4,1,0.006944444444444444,0.001736111111111111
visa,2,2,candle,TRI,115,candle/Data/Images/Anomaly/015.JPG,320,4,3,0.0125,0.009375
visa,2,2,candle,TRI,116,candle/Data/Images/Anomaly/016.JPG,320,0,1,0.0,0.003125
visa,2,2,candle,TRI,117,candle/Data/Images/Anomaly/017.JPG,576,35,6,0.06076388888888889,0.010416666666666666
visa,2,2,candle,TRI,118,candle/Data/Images/Anomaly/018.JPG,384,1,29,0.0026041666666666665,0.07552083333333333
visa,2,2,candle,TRI,119,candle/Data/Images/Anomaly/019.JPG,384,1,0,0.0026041666666666665,0.0
visa,2,2,candle,TRI,120,candle/Data/Images/Anomaly/020.JPG,192,0,0,0.0,0.0
visa,2,2,candle,TRI,121,candle/Data/Images/Anomaly/021.JPG,448,0,30,0.0,0.06696428571428571
visa,2,2,candle,TRI,122,candle/Data/Images/Anomaly/022.JPG,512,15,0,0.029296875,0.0
visa,2,2,candle,TRI,123,candle/Data/Images/Anomaly/023.JPG,704,0,0,0.0,0.0
visa,2,2,candle,TRI,124,candle/Data/Images/Anomaly/024.JPG,320,0,0,0.0,0.0
visa,2,2,candle,TRI,125,candle/Data/Images/Anomaly/025.JPG,192,0,0,0.0,0.0
visa,2,2,candle,TRI,126,candle/Data/Images/Anomaly/026.JPG,448,0,0,0.0,0.0
visa,2,2,candle,TRI,127,candle/Data/Images/Anomaly/027.JPG,448,6,0,0.013392857142857142,0.0
visa,2,2,candle,TRI,128,candle/Data/Images/Anomaly/028.JPG,192,0,0,0.0,0.0
visa,2,2,candle,TRI,129,candle/Data/Images/Anomaly/029.JPG,576,16,28,0.027777777777777776,0.04861111111111111
visa,2,2,candle,TRI,130,candle/Data/Images/Anomaly/030.JPG,832,23,0,0.027644230769230768,0.0
visa,2,2,candle,TRI,131,candle/Data/Images/Anomaly/031.JPG,448,64,9,0.14285714285714285,0.020089285714285716
visa,2,2,candle,TRI,132,candle/Data/Images/Anomaly/032.JPG,192,7,3,0.036458333333333336,0.015625
visa,2,2,candle,TRI,133,candle/Data/Images/Anomaly/033.JPG,512,28,6,0.0546875,0.01171875
visa,2,2,candle,TRI,134,candle/Data/Images/Anomaly/034.JPG,1024,73,27,0.0712890625,0.0263671875
visa,2,2,candle,TRI,135,candle/Data/Images/Anomaly/035.JPG,512,54,3,0.10546875,0.005859375
visa,2,2,candle,TRI,136,candle/Data/Images/Anomaly/036.JPG,384,23,3,0.059895833333333336,0.0078125
visa,2,2,candle,TRI,137,candle/Data/Images/Anomaly/037.JPG,192,4,3,0.020833333333333332,0.015625
visa,2,2,candle,TRI,138,candle/Data/Images/Anomaly/038.JPG,256,6,24,0.0234375,0.09375
visa,2,2,candle,TRI,139,candle/Data/Images/Anomaly/039.JPG,576,44,15,0.0763888888888889,0.026041666666666668
visa,2,2,candle,TRI,140,candle/Data/Images/Anomaly/040.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,141,candle/Data/Images/Anomaly/041.JPG,320,0,1,0.0,0.003125
visa,2,2,candle,TRI,142,candle/Data/Images/Anomaly/042.JPG,128,0,0,0.0,0.0
visa,2,2,candle,TRI,143,candle/Data/Images/Anomaly/043.JPG,128,0,0,0.0,0.0
visa,2,2,candle,TRI,144,candle/Data/Images/Anomaly/044.JPG,512,1,4,0.001953125,0.0078125
visa,2,2,candle,TRI,145,candle/Data/Images/Anomaly/045.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,146,candle/Data/Images/Anomaly/046.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,147,candle/Data/Images/Anomaly/047.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,148,candle/Data/Images/Anomaly/048.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,149,candle/Data/Images/Anomaly/049.JPG,320,2,0,0.00625,0.0
visa,2,2,candle,TRI,150,candle/Data/Images/Anomaly/050.JPG,640,41,13,0.0640625,0.0203125
visa,2,2,candle,TRI,151,candle/Data/Images/Anomaly/051.JPG,128,0,0,0.0,0.0
visa,2,2,candle,TRI,152,candle/Data/Images/Anomaly/052.JPG,192,0,0,0.0,0.0
visa,2,2,candle,TRI,153,candle/Data/Images/Anomaly/053.JPG,768,1,4,0.0013020833333333333,0.005208333333333333
visa,2,2,candle,TRI,154,candle/Data/Images/Anomaly/054.JPG,128,0,0,0.0,0.0
visa,2,2,candle,TRI,155,candle/Data/Images/Anomaly/055.JPG,128,0,0,0.0,0.0
visa,2,2,candle,TRI,156,candle/Data/Images/Anomaly/056.JPG,128,0,0,0.0,0.0
visa,2,2,candle,TRI,157,candle/Data/Images/Anomaly/057.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,158,candle/Data/Images/Anomaly/058.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,159,candle/Data/Images/Anomaly/059.JPG,64,0,0,0.0,0.0
visa,2,2,candle,TRI,160,candle/Data/Images/Anomaly/060.JPG,512,10,7,0.01953125,0.013671875
visa,2,2,candle,TRI,161,candle/Data/Images/Anomaly/061.JPG,832,0,8,0.0,0.009615384615384616
visa,2,2,candle,TRI,162,candle/Data/Images/Anomaly/062.JPG,768,31,0,0.040364583333333336,0.0
visa,2,2,candle,TRI,163,candle/Data/Images/Anomaly/063.JPG,1280,0,1,0.0,0.00078125
visa,2,2,candle,TRI,164,candle/Data/Images/Anomaly/064.JPG,704,0,0,0.0,0.0
visa,2,2,candle,TRI,165,candle/Data/Images/Anomaly/065.JPG,768,0,0,0.0,0.0
visa,2,2,candle,TRI,166,candle/Data/Images/Anomaly/066.JPG,1152,10,6,0.008680555555555556,0.005208333333333333
visa,2,2,candle,TRI,167,candle/Data/Images/Anomaly/067.JPG,1536,12,6,0.0078125,0.00390625
visa,2,2,candle,TRI,168,candle/Data/Images/Anomaly/068.JPG,1728,18,3,0.010416666666666666,0.001736111111111111
visa,2,2,candle,TRI,169,candle/Data/Images/Anomaly/069.JPG,1216,10,12,0.008223684210526315,0.009868421052631578
visa,2,2,candle,TRI,170,candle/Data/Images/Anomaly/070.JPG,960,2,6,0.0020833333333333333,0.00625
visa,2,2,candle,TRI,171,candle/Data/Images/Anomaly/071.JPG,640,0,0,0.0,0.0
visa,2,2,candle,TRI,172,candle/Data/Images/Anomaly/072.JPG,960,7,0,0.007291666666666667,0.0
visa,2,2,candle,TRI,173,candle/Data/Images/Anomaly/073.JPG,512,2,0,0.00390625,0.0
visa,2,2,candle,TRI,174,candle/Data/Images/Anomaly/074.JPG,1408,12,7,0.008522727272727272,0.004971590909090909
visa,2,2,candle,TRI,175,candle/Data/Images/Anomaly/075.JPG,704,0,0,0.0,0.0
visa,2,2,candle,TRI,176,candle/Data/Images/Anomaly/076.JPG,640,0,0,0.0,0.0
visa,2,2,candle,TRI,177,candle/Data/Images/Anomaly/077.JPG,1088,6,2,0.0055147058823529415,0.001838235294117647
visa,2,2,candle,TRI,178,candle/Data/Images/Anomaly/078.JPG,512,0,1,0.0,0.001953125
visa,2,2,candle,TRI,179,candle/Data/Images/Anomaly/079.JPG,960,0,1,0.0,0.0010416666666666667
visa,2,2,candle,TRI,180,candle/Data/Images/Anomaly/080.JPG,832,4,0,0.004807692307692308,0.0
visa,2,2,candle,TRI,181,candle/Data/Images/Anomaly/081.JPG,1024,21,2,0.0205078125,0.001953125
visa,2,2,candle,TRI,182,candle/Data/Images/Anomaly/082.JPG,1024,16,6,0.015625,0.005859375
visa,2,2,candle,TRI,183,candle/Data/Images/Anomaly/083.JPG,960,3,4,0.003125,0.004166666666666667
visa,2,2,candle,TRI,184,candle/Data/Images/Anomaly/084.JPG,448,0,0,0.0,0.0
visa,2,2,candle,TRI,185,candle/Data/Images/Anomaly/085.JPG,896,13,4,0.014508928571428572,0.004464285714285714
visa,2,2,candle,TRI,186,candle/Data/Images/Anomaly/086.JPG,1088,11,5,0.01011029411764706,0.004595588235294118
visa,2,2,candle,TRI,187,candle/Data/Images/Anomaly/087.JPG,576,13,3,0.022569444444444444,0.005208333333333333
visa,2,2,candle,TRI,188,candle/Data/Images/Anomaly/088.JPG,1408,21,3,0.014914772727272728,0.002130681818181818
visa,2,2,candle,TRI,189,candle/Data/Images/Anomaly/089.JPG,1664,59,30,0.03545673076923077,0.018028846153846152
visa,2,2,candle,TRI,190,candle/Data/Images/Anomaly/090.JPG,832,8,2,0.009615384615384616,0.002403846153846154
visa,2,2,candle,TRI,191,candle/Data/Images/Anomaly/091.JPG,1664,30,25,0.018028846153846152,0.015024038461538462
visa,2,2,candle,TRI,192,candle/Data/Images/Anomaly/092.JPG,576,18,3,0.03125,0.005208333333333333
visa,2,2,candle,TRI,193,candle/Data/Images/Anomaly/093.JPG,576,8,0,0.013888888888888888,0.0
visa,2,2,candle,TRI,194,candle/Data/Images/Anomaly/094.JPG,1536,22,13,0.014322916666666666,0.008463541666666666
visa,2,2,candle,TRI,195,candle/Data/Images/Anomaly/095.JPG,576,22,2,0.03819444444444445,0.003472222222222222
visa,2,2,candle,TRI,196,candle/Data/Images/Anomaly/096.JPG,448,0,1,0.0,0.002232142857142857
visa,2,2,candle,TRI,197,candle/Data/Images/Anomaly/097.JPG,2112,26,25,0.01231060606060606,0.011837121212121212
visa,2,2,candle,TRI,198,candle/Data/Images/Anomaly/098.JPG,1664,68,13,0.040865384615384616,0.0078125
visa,2,2,candle,TRI,199,candle/Data/Images/Anomaly/099.JPG,704,2,0,0.002840909090909091,0.0
visa,2,2,candle,BAL,0,candle/Data/Images/Normal/0790.JPG,0,0,0,,
visa,2,2,candle,BAL,1,candle/Data/Images/Normal/0107.JPG,0,0,0,,
visa,2,2,candle,BAL,2,candle/Data/Images/Normal/0484.JPG,0,0,0,,
visa,2,2,candle,BAL,3,candle/Data/Images/Normal/0690.JPG,0,0,0,,
visa,2,2,candle,BAL,4,candle/Data/Images/Normal/0303.JPG,0,0,0,,
visa,2,2,candle,BAL,5,candle/Data/Images/Normal/0237.JPG,0,0,0,,
visa,2,2,candle,BAL,6,candle/Data/Images/Normal/0394.JPG,0,0,0,,
visa,2,2,candle,BAL,7,candle/Data/Images/Normal/0214.JPG,0,0,0,,
visa,2,2,candle,BAL,8,candle/Data/Images/Normal/0985.JPG,0,0,0,,
visa,2,2,candle,BAL,9,candle/Data/Images/Normal/0657.JPG,0,0,0,,
visa,2,2,candle,BAL,10,candle/Data/Images/Normal/0377.JPG,0,0,0,,
visa,2,2,candle,BAL,11,candle/Data/Images/Normal/0659.JPG,0,0,0,,
visa,2,2,candle,BAL,12,candle/Data/Images/Normal/0514.JPG,0,0,0,,
visa,2,2,candle,BAL,13,candle/Data/Images/Normal/0617.JPG,0,0,0,,
visa,2,2,candle,BAL,14,candle/Data/Images/Normal/0725.JPG,0,0,0,,
visa,2,2,candle,BAL,15,candle/Data/Images/Normal/0172.JPG,0,0,0,,
visa,2,2,candle,BAL,16,candle/Data/Images/Normal/0996.JPG,0,0,0,,
visa,2,2,candle,BAL,17,candle/Data/Images/Normal/0483.JPG,0,0,0,,
visa,2,2,candle,BAL,18,candle/Data/Images/Normal/0654.JPG,0,0,0,,
visa,2,2,candle,BAL,19,candle/Data/Images/Normal/0400.JPG,0,0,0,,
visa,2,2,candle,BAL,20,candle/Data/Images/Normal/0469.JPG,0,0,0,,
visa,2,2,candle,BAL,21,candle/Data/Images/Normal/0525.JPG,0,0,0,,
visa,2,2,candle,BAL,22,candle/Data/Images/Normal/0170.JPG,0,0,0,,
visa,2,2,candle,BAL,23,candle/Data/Images/Normal/0631.JPG,0,0,0,,
visa,2,2,candle,BAL,24,candle/Data/Images/Normal/0685.JPG,0,0,0,,
visa,2,2,candle,BAL,25,candle/Data/Images/Normal/0320.JPG,0,0,0,,
visa,2,2,candle,BAL,26,candle/Data/Images/Normal/0869.JPG,0,0,0,,
visa,2,2,candle,BAL,27,candle/Data/Images/Normal/0423.JPG,0,0,0,,
visa,2,2,candle,BAL,28,candle/Data/Images/Normal/0417.JPG,0,0,0,,
visa,2,2,candle,BAL,29,candle/Data/Images/Normal/0751.JPG,0,0,0,,
visa,2,2,candle,BAL,30,candle/Data/Images/Normal/0764.JPG,0,0,0,,
visa,2,2,candle,BAL,31,candle/Data/Images/Normal/0967.JPG,0,0,0,,
visa,2,2,candle,BAL,32,candle/Data/Images/Normal/0730.JPG,0,0,0,,
visa,2,2,candle,BAL,33,candle/Data/Images/Normal/0306.JPG,0,0,0,,
visa,2,2,candle,BAL,34,candle/Data/Images/Normal/0011.JPG,0,0,0,,
visa,2,2,candle,BAL,35,candle/Data/Images/Normal/0215.JPG,0,0,0,,
visa,2,2,candle,BAL,36,candle/Data/Images/Normal/0159.JPG,0,0,0,,
visa,2,2,candle,BAL,37,candle/Data/Images/Normal/0629.JPG,0,0,0,,
visa,2,2,candle,BAL,38,candle/Data/Images/Normal/0694.JPG,0,0,0,,
visa,2,2,candle,BAL,39,candle/Data/Images/Normal/0518.JPG,0,0,0,,
visa,2,2,candle,BAL,40,candle/Data/Images/Normal/0026.JPG,0,0,0,,
visa,2,2,candle,BAL,41,candle/Data/Images/Normal/0844.JPG,0,0,0,,
visa,2,2,candle,BAL,42,candle/Data/Images/Normal/0953.JPG,0,0,0,,
visa,2,2,candle,BAL,43,candle/Data/Images/Normal/0900.JPG,0,0,0,,
visa,2,2,candle,BAL,44,candle/Data/Images/Normal/0402.JPG,0,0,0,,
visa,2,2,candle,BAL,45,candle/Data/Images/Normal/0621.JPG,0,0,0,,
visa,2,2,candle,BAL,46,candle/Data/Images/Normal/0294.JPG,0,0,0,,
visa,2,2,candle,BAL,47,candle/Data/Images/Normal/0016.JPG,0,0,0,,
visa,2,2,candle,BAL,48,candle/Data/Images/Normal/0046.JPG,0,0,0,,
visa,2,2,candle,BAL,49,candle/Data/Images/Normal/0705.JPG,0,0,0,,
visa,2,2,candle,BAL,50,candle/Data/Images/Normal/0208.JPG,0,0,0,,
visa,2,2,candle,BAL,51,candle/Data/Images/Normal/0674.JPG,0,0,0,,
visa,2,2,candle,BAL,52,candle/Data/Images/Normal/0427.JPG,0,0,0,,
visa,2,2,candle,BAL,53,candle/Data/Images/Normal/0552.JPG,0,0,0,,
visa,2,2,candle,BAL,54,candle/Data/Images/Normal/0804.JPG,0,0,0,,
visa,2,2,candle,BAL,55,candle/Data/Images/Normal/0333.JPG,0,0,0,,
visa,2,2,candle,BAL,56,candle/Data/Images/Normal/0027.JPG,0,0,0,,
visa,2,2,candle,BAL,57,candle/Data/Images/Normal/0100.JPG,0,0,0,,
visa,2,2,candle,BAL,58,candle/Data/Images/Normal/0800.JPG,0,0,0,,
visa,2,2,candle,BAL,59,candle/Data/Images/Normal/0923.JPG,0,0,0,,
visa,2,2,candle,BAL,60,candle/Data/Images/Normal/0755.JPG,0,0,0,,
