method,dataset,seed,shot,category,revision,region_grid,region_fraction_of_canvas,pixel_ap,pixel_auroc,n_pixels,seconds,source
PatchCore_native_official224,mvtec,0,1,tile,corrected,392x392,0.765625,0.5952863775333486,0.9571465619992845,17978688,2.1,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k1\predictions\mvtec_tile.npz
controlled_A1_J,mvtec,0,1,toothbrush,corrected,392x392,0.765625,0.5717115327382445,0.9871139738814735,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\toothbrush\patch_scores.npz
controlled_A1_L,mvtec,0,1,toothbrush,corrected,392x392,0.765625,0.5913049677215076,0.9874811518669733,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\toothbrush\patch_scores.npz
anomalydino_canvas,mvtec,0,1,toothbrush,corrected,392x392,0.765625,0.561097293311574,0.987965273693489,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_toothbrush.npz
anomalydino_canvas_rotation,mvtec,0,1,toothbrush,corrected,392x392,0.765625,0.5911893397613444,0.9884567557633628,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_toothbrush.npz
PatchCore_native_official224,mvtec,0,1,toothbrush,corrected,392x392,0.765625,0.5002323486772647,0.9534545183586904,6453888,0.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k1\predictions\mvtec_toothbrush.npz
controlled_A1_J,mvtec,0,1,transistor,corrected,392x392,0.765625,0.45868458974966403,0.8645773847307058,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\transistor\patch_scores.npz
controlled_A1_L,mvtec,0,1,transistor,corrected,392x392,0.765625,0.47508171575401853,0.8724939300876334,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\transistor\patch_scores.npz
anomalydino_canvas,mvtec,0,1,transistor,corrected,392x392,0.765625,0.523385492001633,0.8778025705622526,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_transistor.npz
anomalydino_canvas_rotation,mvtec,0,1,transistor,corrected,392x392,0.765625,0.37604129222307064,0.8078749335899759,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_transistor.npz
PatchCore_native_official224,mvtec,0,1,transistor,corrected,392x392,0.765625,0.513403655414071,0.8750594546756469,15366400,1.8,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k1\predictions\mvtec_transistor.npz
controlled_A1_J,mvtec,0,1,wood,corrected,392x392,0.765625,0.6949281724815427,0.9646764821035347,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\wood\patch_scores.npz
controlled_A1_L,mvtec,0,1,wood,corrected,392x392,0.765625,0.685061947341976,0.9644284986496354,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\wood\patch_scores.npz
anomalydino_canvas,mvtec,0,1,wood,corrected,392x392,0.765625,0.6520650222269918,0.951711353922518,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_wood.npz
anomalydino_canvas_rotation,mvtec,0,1,wood,corrected,392x392,0.765625,0.6528491591255073,0.9540944069598188,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_wood.npz
PatchCore_native_official224,mvtec,0,1,wood,corrected,392x392,0.765625,0.5184814699124138,0.9403602399389883,12139456,1.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k1\predictions\mvtec_wood.npz
controlled_A1_J,mvtec,0,1,zipper,corrected,392x392,0.765625,0.4361226770510833,0.9212394738170154,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\zipper\patch_scores.npz
controlled_A1_L,mvtec,0,1,zipper,corrected,392x392,0.765625,0.4374906767089624,0.9323163873820317,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\zipper\patch_scores.npz
anomalydino_canvas,mvtec,0,1,zipper,corrected,392x392,0.765625,0.409411524669653,0.883795969094557,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_zipper.npz
anomalydino_canvas_rotation,mvtec,0,1,zipper,corrected,392x392,0.765625,0.41394435098497945,0.8965314220418411,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_zipper.npz
PatchCore_native_official224,mvtec,0,1,zipper,corrected,392x392,0.765625,0.576415596510449,0.973018975167893,23203264,2.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k1\predictions\mvtec_zipper.npz
controlled_A1_J,mvtec,0,4,bottle,corrected,392x392,0.765625,0.8175111593586037,0.9828481264111814,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\bottle\patch_scores.npz
controlled_A1_L,mvtec,0,4,bottle,corrected,392x392,0.765625,0.8158598057794827,0.9832926191416228,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\bottle\patch_scores.npz
anomalydino_canvas,mvtec,0,4,bottle,corrected,392x392,0.765625,0.8391086904381073,0.9860135573342907,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_bottle.npz
anomalydino_canvas_rotation,mvtec,0,4,bottle,corrected,392x392,0.765625,0.841065240889798,0.9866876119745838,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_bottle.npz
PatchCore_native_official224,mvtec,0,4,bottle,corrected,392x392,0.765625,0.807296019131172,0.9848686630264936,12754112,1.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_bottle.npz
controlled_A1_J,mvtec,0,4,cable,corrected,392x392,0.765625,0.6072841891017323,0.9341929511748264,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\cable\patch_scores.npz
controlled_A1_L,mvtec,0,4,cable,corrected,392x392,0.765625,0.5967411083274845,0.9285108357343176,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\cable\patch_scores.npz
anomalydino_canvas,mvtec,0,4,cable,corrected,392x392,0.765625,0.6276943975789843,0.9248093404794351,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_cable.npz
anomalydino_canvas_rotation,mvtec,0,4,cable,corrected,392x392,0.765625,0.6202063667040912,0.915979878917916,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_cable.npz
PatchCore_native_official224,mvtec,0,4,cable,corrected,392x392,0.765625,0.5708657294860368,0.9534715743709151,23049600,2.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_cable.npz
controlled_A1_J,mvtec,0,4,capsule,corrected,392x392,0.765625,0.5338385744462628,0.9783449558285969,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\capsule\patch_scores.npz
controlled_A1_L,mvtec,0,4,capsule,corrected,392x392,0.765625,0.5377257499779483,0.9802518227042037,20283648,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\capsule\patch_scores.npz
anomalydino_canvas,mvtec,0,4,capsule,corrected,392x392,0.765625,0.504203338152215,0.9807443631616188,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_capsule.npz
anomalydino_canvas_rotation,mvtec,0,4,capsule,corrected,392x392,0.765625,0.5114104787523731,0.9812711481790265,20283648,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_capsule.npz
PatchCore_native_official224,mvtec,0,4,capsule,corrected,392x392,0.765625,0.454599635220993,0.9826820424070969,20283648,2.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_capsule.npz
controlled_A1_J,mvtec,0,4,carpet,corrected,392x392,0.765625,0.5284775769690353,0.9876001568763199,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\carpet\patch_scores.npz
controlled_A1_L,mvtec,0,4,carpet,corrected,392x392,0.765625,0.5128934267108025,0.9870608847139234,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\carpet\patch_scores.npz
anomalydino_canvas,mvtec,0,4,carpet,corrected,392x392,0.765625,0.5642334247737996,0.9878176470931054,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_carpet.npz
anomalydino_canvas_rotation,mvtec,0,4,carpet,corrected,392x392,0.765625,0.5584064759834926,0.9879606696044916,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_carpet.npz
PatchCore_native_official224,mvtec,0,4,carpet,corrected,392x392,0.765625,0.6932183133830548,0.990592694395867,17978688,1.9,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_carpet.npz
controlled_A1_J,mvtec,0,4,grid,corrected,392x392,0.765625,0.47026704750407045,0.9922123095813825,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\grid\patch_scores.npz
controlled_A1_L,mvtec,0,4,grid,corrected,392x392,0.765625,0.46623910842874905,0.9919986007502363,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\grid\patch_scores.npz
anomalydino_canvas,mvtec,0,4,grid,corrected,392x392,0.765625,0.44773233566526166,0.9907810173210139,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_grid.npz
anomalydino_canvas_rotation,mvtec,0,4,grid,corrected,392x392,0.765625,0.38952502721218546,0.9899597460584039,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_grid.npz
PatchCore_native_official224,mvtec,0,4,grid,corrected,392x392,0.765625,0.018645264845313876,0.683072962575295,11985792,1.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_grid.npz
controlled_A1_J,mvtec,0,4,hazelnut,corrected,392x392,0.765625,0.7319563408516456,0.9927331202640234,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\hazelnut\patch_scores.npz
controlled_A1_L,mvtec,0,4,hazelnut,corrected,392x392,0.765625,0.7359881535622015,0.9929801467655491,16903040,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\hazelnut\patch_scores.npz
anomalydino_canvas,mvtec,0,4,hazelnut,corrected,392x392,0.765625,0.8351110915903787,0.9938292940199537,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_hazelnut.npz
anomalydino_canvas_rotation,mvtec,0,4,hazelnut,corrected,392x392,0.765625,0.8365086768831955,0.9941514758544046,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_hazelnut.npz
PatchCore_native_official224,mvtec,0,4,hazelnut,corrected,392x392,0.765625,0.5015872290816976,0.9717990805462728,16903040,1.8,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_hazelnut.npz
controlled_A1_J,mvtec,0,4,leather,corrected,392x392,0.765625,0.2724735652939292,0.986469863579565,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\leather\patch_scores.npz
controlled_A1_L,mvtec,0,4,leather,corrected,392x392,0.765625,0.28690566635175707,0.9864829848302,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\leather\patch_scores.npz
anomalydino_canvas,mvtec,0,4,leather,corrected,392x392,0.765625,0.338150414483876,0.9880554933384099,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_leather.npz
anomalydino_canvas_rotation,mvtec,0,4,leather,corrected,392x392,0.765625,0.29794981753184585,0.985303069210439,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_leather.npz
PatchCore_native_official224,mvtec,0,4,leather,corrected,392x392,0.765625,0.5155183867666331,0.9927501843461491,19054336,2.0,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_leather.npz
controlled_A1_J,mvtec,0,4,metal_nut,corrected,392x392,0.765625,0.8206329914191923,0.9679456210945069,17671360,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\metal_nut\patch_scores.npz
controlled_A1_L,mvtec,0,4,metal_nut,corrected,392x392,0.765625,0.8315036325335157,0.9719543426193216,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\metal_nut\patch_scores.npz
anomalydino_canvas,mvtec,0,4,metal_nut,corrected,392x392,0.765625,0.7577052046012436,0.963513089084565,17671360,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_metal_nut.npz
anomalydino_canvas_rotation,mvtec,0,4,metal_nut,corrected,392x392,0.765625,0.7576911508124259,0.9635164058670431,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_metal_nut.npz
PatchCore_native_official224,mvtec,0,4,metal_nut,corrected,392x392,0.765625,0.8013771122715554,0.9583033437448594,17671360,2.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_metal_nut.npz
controlled_A1_J,mvtec,0,4,pill,corrected,392x392,0.765625,0.640206321178028,0.939743655962391,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\pill\patch_scores.npz
controlled_A1_L,mvtec,0,4,pill,corrected,392x392,0.765625,0.6499559559166301,0.9468062002882232,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\pill\patch_scores.npz
anomalydino_canvas,mvtec,0,4,pill,corrected,392x392,0.765625,0.6816708761180186,0.9574004433574428,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_pill.npz
anomalydino_canvas_rotation,mvtec,0,4,pill,corrected,392x392,0.765625,0.6956068309068512,0.9605550470661697,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_pill.npz
PatchCore_native_official224,mvtec,0,4,pill,corrected,392x392,0.765625,0.7021297807230279,0.9568093923896451,25661888,2.9,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_pill.npz
controlled_A1_J,mvtec,0,4,screw,corrected,392x392,0.765625,0.3147935600191377,0.9484065914113128,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\screw\patch_scores.npz
controlled_A1_L,mvtec,0,4,screw,corrected,392x392,0.765625,0.30156900651651086,0.944235192533948,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\screw\patch_scores.npz
anomalydino_canvas,mvtec,0,4,screw,corrected,392x392,0.765625,0.26329765435881375,0.9067856832053512,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_screw.npz
